sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid
Male,40,Caucasian,0,0,0,5,F,Yes
Male,31,Caucasian,0,0,0,0,F,No
Male,47,African-American,0,0,0,3,F,No
Male,24,African-American,0,0,0,8,F,Yes
Female,20,Caucasian,0,0,0,1,F,No
Male,39,African-American,0,0,0,4,F,No
Male,29,African-American,0,0,0,10,F,Yes
Male,30,Hispanic,0,0,0,2,F,No
Female,26,African-American,0,0,0,4,F,Yes
Male,61,African-American,0,0,0,2,M,No
Male,37,Hispanic,0,0,0,3,M,No
Male,38,Other,0,0,0,1,F,Yes
Male,24,Caucasian,0,0,0,2,F,Yes
Male,30,African-American,0,0,0,0,M,No
Male,20,African-American,0,0,1,0,M,Yes
Male,56,African-American,0,0,0,22,F,Yes
Female,50,Caucasian,0,0,0,3,F,Yes
Male,47,Other,0,0,0,0,F,No
Male,56,Caucasian,0,0,0,5,F,No
Female,58,Hispanic,0,0,0,1,F,No
Male,30,African-American,0,0,0,10,F,Yes
Male,28,African-American,0,0,0,12,M,Yes
Male,59,African-American,0,0,0,1,M,No
Male,20,African-American,1,0,0,1,F,Yes
Male,23,Caucasian,0,1,0,4,M,Yes
Female,28,Caucasian,0,0,0,2,F,Yes
Male,50,Hispanic,0,0,0,3,F,Yes
Male,35,Caucasian,0,0,0,3,M,Yes
Male,22,African-American,0,0,0,1,F,Yes
Female,41,Hispanic,0,0,0,0,F,No
Male,22,African-American,0,0,0,0,F,No
Male,46,African-American,0,0,0,3,M,Yes
Male,61,African-American,0,0,0,8,F,Yes
Male,26,African-American,0,0,0,5,F,No
Male,44,Caucasian,0,0,0,1,F,No
Female,34,African-American,0,0,0,0,M,Yes
Male,29,Caucasian,0,0,0,1,F,Yes
Male,20,Hispanic,0,0,0,1,F,Yes
Male,29,African-American,0,0,0,8,M,No
Male,48,African-American,0,0,0,5,F,Yes
Female,31,African-American,0,0,0,0,M,No
Male,21,Caucasian,0,0,0,2,F,No
Male,34,Caucasian,0,0,0,4,F,No
Male,54,African-American,0,0,0,21,F,No
Male,20,Caucasian,0,4,0,4,F,No
Male,31,Caucasian,0,0,0,1,F,Yes
Male,22,Caucasian,0,0,0,0,M,No
Male,36,African-American,0,0,0,6,M,No
Male,34,African-American,3,1,0,9,F,Yes
Male,36,Caucasian,0,0,0,3,M,No
Male,32,African-American,0,0,0,3,F,Yes
Male,50,African-American,0,0,0,15,M,No
Male,47,Native-American,4,0,0,22,F,Yes
Female,49,Other,0,0,0,0,M,No
Female,25,African-American,0,0,0,7,F,Yes
Male,31,African-American,0,0,0,1,M,No
Male,49,African-American,0,0,0,10,F,Yes
Male,21,African-American,1,0,1,2,F,No
Female,26,African-American,0,0,0,5,F,Yes
Male,29,Other,0,0,0,0,F,No
Male,61,Hispanic,0,0,0,0,F,No
Female,25,Caucasian,0,0,0,2,F,Yes
Female,26,Other,0,0,0,1,F,No
Male,38,Caucasian,0,0,0,5,F,No
Male,35,Caucasian,0,0,0,2,M,No
Male,50,African-American,0,0,0,10,F,No
Male,55,Other,0,0,0,8,F,Yes
Male,32,African-American,0,0,0,4,F,Yes
Male,29,Caucasian,0,0,0,1,F,No
Male,46,Caucasian,0,0,0,0,F,No
Male,53,Caucasian,0,0,0,1,M,No
Female,27,Caucasian,0,0,0,1,F,Yes
Male,29,Caucasian,0,0,0,4,F,No
Male,26,Other,0,0,0,0,F,Yes
Male,23,African-American,0,0,0,3,M,Yes
Male,43,Hispanic,0,0,0,3,M,Yes
Male,24,Caucasian,0,0,0,1,M,No
Male,33,African-American,0,0,0,18,F,Yes
Male,32,African-American,0,0,0,1,M,Yes
Female,38,African-American,0,0,0,7,F,Yes
Male,40,African-American,0,0,0,20,F,No
Female,55,Other,0,0,0,5,F,Yes
Female,36,African-American,0,0,0,1,M,No
Male,34,African-American,0,0,0,16,F,Yes
Male,41,Caucasian,0,0,0,1,M,Yes
Male,57,Caucasian,0,0,0,7,F,No
Male,26,African-American,0,0,0,1,F,No
Male,39,Caucasian,0,0,0,2,F,Yes
Male,45,African-American,0,0,0,0,F,Yes
Male,26,African-American,0,0,1,2,F,No
Female,48,Caucasian,0,0,0,0,F,No
Male,52,Caucasian,0,0,0,7,M,No
Male,22,Hispanic,0,0,0,2,F,Yes
Female,43,African-American,0,0,0,0,M,No
Male,35,African-American,0,0,0,2,F,No
Male,24,Caucasian,0,0,0,3,F,No
Male,27,African-American,0,0,0,11,F,Yes
Male,23,Hispanic,0,1,0,2,F,No
Male,56,African-American,0,0,0,28,F,No
Male,28,African-American,0,0,0,2,F,Yes
Male,21,African-American,0,0,0,0,F,No
Male,33,African-American,0,0,0,5,M,Yes
Male,25,African-American,0,0,0,1,F,Yes
Male,36,African-American,0,2,0,17,F,Yes
Female,25,Caucasian,0,0,0,0,F,No
Male,31,Other,0,0,0,3,F,No
Male,46,Caucasian,0,0,0,0,M,No
Female,24,African-American,0,0,0,0,F,No
Male,28,African-American,0,0,0,4,F,Yes
Male,28,African-American,0,0,1,12,M,Yes
Male,23,African-American,0,0,0,0,M,Yes
Male,24,Other,0,0,0,0,M,No
Male,40,Hispanic,0,0,0,0,M,No
Male,36,Hispanic,0,0,0,1,M,No
Male,50,Caucasian,0,0,0,1,M,Yes
Male,33,Hispanic,0,0,0,1,M,No
Male,24,Caucasian,0,0,0,0,M,No
Female,55,African-American,0,0,0,2,F,No
Male,22,African-American,0,0,0,0,F,Yes
Male,38,African-American,0,0,0,14,F,No
Male,31,African-American,0,0,0,1,F,No
Female,30,African-American,0,0,0,3,F,No
Male,52,Caucasian,0,0,0,1,F,No
Male,37,African-American,0,0,0,16,F,Yes
Female,41,Caucasian,0,0,0,1,M,No
Male,20,African-American,0,0,0,0,F,Yes
Male,21,Caucasian,0,0,0,0,M,Yes
Male,22,Caucasian,0,0,0,1,M,No
Male,38,African-American,0,0,0,7,M,No
Male,31,African-American,0,0,0,0,F,No
Male,28,Caucasian,0,0,0,0,F,No
Male,21,Hispanic,0,1,0,2,F,Yes
Male,39,African-American,0,0,0,1,F,No
Male,34,African-American,0,0,0,22,F,Yes
Male,32,Caucasian,0,1,0,2,F,No
Male,45,Hispanic,0,0,0,0,M,No
Male,36,African-American,0,0,2,7,M,No
Male,24,African-American,0,0,0,0,M,Yes
Male,27,African-American,0,0,0,9,F,Yes
Male,30,Hispanic,0,0,0,0,F,No
Male,61,African-American,0,0,0,8,M,No
Male,43,African-American,0,0,0,2,F,No
Male,26,African-American,0,0,0,1,F,No
Male,32,African-American,0,3,0,7,F,No
Female,57,Caucasian,0,0,0,2,F,No
Female,40,Caucasian,0,0,0,0,M,No
Male,33,Caucasian,0,0,0,6,F,Yes
Male,30,African-American,0,0,0,2,F,Yes
Male,29,Caucasian,0,0,0,1,M,No
Female,21,Caucasian,0,0,0,1,F,No
Male,36,African-American,0,0,0,2,M,No
Male,59,African-American,0,0,0,17,F,No
Male,35,African-American,0,0,0,6,F,Yes
Male,49,Hispanic,0,0,0,0,M,No
Male,26,Hispanic,0,0,0,5,F,Yes
Male,21,African-American,0,1,0,2,F,Yes
Male,49,African-American,0,0,0,29,F,Yes
Male,23,Hispanic,0,0,0,1,F,No
Female,37,African-American,0,0,0,23,M,Yes
Male,33,Hispanic,0,0,0,0,M,No
Male,20,African-American,1,0,0,1,F,Yes
Male,28,Caucasian,0,0,0,1,F,No
Male,29,African-American,0,0,0,3,F,Yes
Male,25,African-American,0,0,1,1,F,Yes
Male,20,African-American,0,0,0,2,F,Yes
Male,30,Caucasian,0,0,0,3,M,Yes
Male,55,African-American,0,0,0,5,F,No
Male,26,Caucasian,0,0,0,0,M,No
Female,52,Caucasian,0,0,0,6,F,No
Male,52,African-American,0,0,0,16,F,Yes
Male,27,Hispanic,0,0,0,1,F,Yes
Male,60,Caucasian,0,0,0,2,M,No
Male,44,Caucasian,0,0,0,0,M,No
Male,30,Hispanic,0,0,0,1,F,No
Female,25,African-American,0,0,0,2,M,No
Female,20,Caucasian,0,0,0,4,F,Yes
Male,28,Caucasian,0,0,0,3,F,Yes
Male,39,African-American,0,0,0,3,M,No
Male,22,Caucasian,0,0,0,1,F,No
Male,24,Caucasian,0,0,0,1,F,Yes
Female,28,African-American,0,0,0,0,F,No
Male,35,African-American,0,0,0,10,F,Yes
Male,30,Caucasian,0,0,0,0,M,No
Male,22,African-American,0,0,2,0,F,Yes
Male,39,African-American,0,0,0,9,F,No
Female,46,Other,0,0,0,1,F,No
Male,47,Other,0,0,0,3,M,No
Male,26,African-American,0,0,0,5,M,No
Male,33,African-American,0,0,0,3,F,No
Female,23,African-American,0,0,0,0,F,No
Female,52,African-American,0,0,0,0,F,Yes
Female,22,African-American,0,0,5,0,M,Yes
Male,54,Caucasian,0,0,0,0,F,No
Male,50,African-American,0,0,0,2,M,No
Male,20,African-American,0,0,4,2,F,Yes
Male,25,Caucasian,0,0,0,1,F,No
Female,46,Caucasian,0,0,0,0,F,No
Male,26,African-American,0,0,1,1,F,Yes
Male,22,Caucasian,0,0,0,0,M,No
Male,38,Caucasian,1,0,0,10,F,Yes
Female,36,Hispanic,0,0,0,9,F,Yes
Female,34,African-American,0,0,0,5,F,Yes
Male,18,African-American,5,0,2,4,F,Yes
Female,26,Caucasian,0,0,0,3,F,Yes
Female,23,Caucasian,0,0,0,0,F,No
Female,32,Hispanic,0,0,1,8,M,Yes
Male,44,Caucasian,0,0,0,1,M,Yes
Male,53,Caucasian,0,0,0,9,F,Yes
Male,27,African-American,0,0,0,6,F,No
Male,27,African-American,0,0,0,4,F,Yes
Male,25,Caucasian,0,0,0,2,F,No
Male,48,Caucasian,0,0,0,18,F,Yes
Male,19,Caucasian,0,1,3,1,F,Yes
Male,53,Caucasian,0,0,0,0,F,No
Male,39,African-American,0,0,0,0,M,No
Male,37,Other,0,0,0,2,F,Yes
Male,27,African-American,1,0,0,6,F,Yes
Female,29,Caucasian,0,0,0,1,F,Yes
Female,21,African-American,0,0,0,2,F,Yes
Female,24,African-American,0,0,0,7,F,No
Male,33,Caucasian,0,0,0,0,M,No
Female,24,Caucasian,0,0,4,1,M,No
Male,46,Caucasian,0,0,0,1,F,No
Male,32,Hispanic,0,0,0,7,F,No
Male,24,Hispanic,0,0,0,2,F,No
Female,38,Caucasian,0,0,0,0,F,No
Male,30,African-American,0,2,2,13,F,Yes
Male,26,African-American,0,2,2,27,M,Yes
Male,57,Caucasian,0,0,0,2,F,No
Male,43,Caucasian,0,0,0,0,F,No
Male,22,African-American,0,0,0,0,M,No
Male,26,Caucasian,0,0,0,1,M,No
Female,28,African-American,0,0,0,9,M,Yes
Male,51,Caucasian,0,0,0,3,F,No
Male,41,Hispanic,0,0,0,3,F,No
Male,24,Caucasian,0,0,0,1,F,No
Male,48,African-American,0,0,0,3,F,Yes
Male,26,Caucasian,0,0,0,0,M,Yes
Male,31,African-American,0,0,0,6,F,Yes
Male,27,African-American,1,2,1,6,M,No
Male,25,African-American,0,0,0,0,M,No
Male,56,Caucasian,0,0,0,3,M,No
Female,29,African-American,0,0,0,1,M,No
Female,30,Caucasian,0,0,0,3,F,Yes
Male,21,African-American,0,0,0,0,F,No
Male,22,Caucasian,0,0,0,1,F,Yes
Female,28,African-American,0,0,0,0,M,No
Male,35,African-American,0,0,0,2,F,No
Male,23,Caucasian,0,0,0,0,F,No
Male,48,African-American,0,0,0,4,F,No
Male,22,Caucasian,0,1,2,4,M,Yes
Male,37,African-American,0,0,0,2,F,No
Male,33,African-American,0,0,0,0,F,No
Male,23,African-American,0,0,1,5,F,Yes
Male,22,African-American,0,0,1,0,M,Yes
Male,24,African-American,0,0,0,0,F,No
Male,44,African-American,0,0,0,2,M,No
Male,26,African-American,0,0,0,4,M,No
Female,26,African-American,0,0,0,0,M,No
Male,29,African-American,0,0,0,2,F,No
Male,26,Hispanic,0,0,1,0,F,No
Male,30,Caucasian,0,0,0,1,M,No
Male,23,African-American,0,0,0,1,F,Yes
Male,42,Other,0,0,0,1,F,No
Female,28,African-American,0,0,0,0,F,Yes
Male,20,African-American,0,0,0,0,F,No
Female,24,Caucasian,0,2,0,7,M,No
Female,36,Other,0,1,0,6,F,Yes
Male,37,African-American,0,0,0,6,F,Yes
Female,21,African-American,0,0,0,1,F,No
Male,27,African-American,0,0,0,8,F,Yes
Male,26,African-American,0,0,0,2,F,Yes
Male,42,Caucasian,0,0,0,0,M,No
Male,23,African-American,0,0,0,8,F,Yes
Male,43,Caucasian,0,0,0,1,F,No
Female,55,Caucasian,0,0,0,0,M,No
Male,38,Caucasian,0,0,0,0,F,Yes
Male,24,Caucasian,0,0,0,1,F,Yes
Male,23,African-American,0,0,0,0,M,No
Female,64,African-American,0,0,0,0,F,No
Male,48,Other,0,0,0,0,M,No
Male,32,African-American,0,1,2,11,F,Yes
Female,39,African-American,0,0,0,0,F,Yes
Male,30,Caucasian,0,0,0,0,M,No
Female,22,African-American,0,0,0,1,M,No
Male,20,African-American,0,0,0,2,F,Yes
Male,21,African-American,0,0,0,0,F,Yes
Male,24,Caucasian,0,0,0,0,F,No
Male,49,Hispanic,0,0,0,2,M,No
Male,50,Caucasian,0,0,0,2,F,No
Male,30,African-American,0,0,0,3,M,No
Male,51,African-American,0,0,0,12,F,Yes
Male,21,African-American,0,2,0,2,M,Yes
Male,21,African-American,1,0,2,1,F,Yes
Male,31,African-American,0,0,0,1,F,No
Male,23,African-American,0,0,0,2,M,Yes
Male,23,Hispanic,0,0,0,0,M,No
Male,32,African-American,0,0,0,4,F,Yes
Male,28,African-American,0,0,0,11,F,Yes
Male,50,Caucasian,1,0,0,16,F,Yes
Male,24,African-American,0,0,1,0,F,No
Female,19,African-American,0,0,0,1,F,Yes
Male,31,Other,0,0,0,1,M,No
Male,29,African-American,0,0,0,3,F,Yes
Male,41,African-American,0,0,0,6,F,Yes
Male,28,African-American,0,0,0,4,M,Yes
Male,29,Caucasian,0,0,0,6,F,Yes
Male,49,Caucasian,0,0,0,0,F,No
Male,42,Caucasian,0,0,0,0,M,No
Male,38,African-American,0,0,0,4,M,No
Male,22,African-American,0,0,1,3,F,Yes
Male,46,Caucasian,0,0,0,0,M,Yes
Male,63,Caucasian,0,0,0,1,F,No
Male,38,African-American,0,0,0,0,F,Yes
Male,36,African-American,0,0,0,0,F,No
Female,27,African-American,0,1,0,10,M,Yes
Male,22,Caucasian,0,0,0,6,F,Yes
Male,29,African-American,0,0,0,11,M,No
Male,23,African-American,0,0,0,6,F,Yes
Male,39,African-American,0,0,0,2,M,No
Male,47,Caucasian,0,0,0,0,M,No
Male,26,African-American,0,0,0,7,F,Yes
Female,21,African-American,0,0,0,0,F,Yes
Male,55,African-American,0,0,0,12,F,No
Male,63,African-American,0,0,0,2,M,No
Male,27,African-American,0,0,0,2,F,Yes
Male,55,Caucasian,0,0,0,27,M,No
Male,57,Caucasian,0,0,0,21,M,Yes
Male,24,Hispanic,0,0,0,1,F,No
Male,54,Other,0,0,0,2,M,Yes
Male,30,African-American,0,0,0,2,F,Yes
Male,26,African-American,0,1,0,3,M,No
Male,26,Caucasian,0,0,0,0,F,Yes
Male,37,Caucasian,0,0,0,1,M,No
Male,25,African-American,0,0,0,4,M,No
Male,34,African-American,0,0,0,0,F,No
Female,48,Hispanic,0,0,0,4,F,Yes
Male,25,African-American,1,1,0,2,F,Yes
Male,57,Other,0,0,0,0,F,No
Male,46,Caucasian,0,0,0,2,F,No
Male,21,Hispanic,0,0,0,0,F,Yes
Male,32,African-American,0,0,1,8,F,No
Female,25,African-American,0,0,0,5,F,Yes
Male,35,African-American,0,0,0,4,F,Yes
Female,33,African-American,0,0,0,2,F,Yes
Male,26,African-American,0,0,0,2,F,Yes
Male,49,Caucasian,0,0,0,10,F,Yes
Male,29,African-American,0,0,0,2,M,No
Male,28,Caucasian,0,0,0,6,M,Yes
Male,53,African-American,0,0,0,20,F,No
Male,57,Hispanic,0,0,0,1,M,No
Male,29,African-American,0,1,0,3,F,Yes
Male,27,Caucasian,0,0,0,0,F,No
Male,48,Caucasian,0,0,0,0,F,No
Male,29,Hispanic,0,0,0,0,M,Yes
Male,25,Caucasian,0,0,0,1,M,Yes
Male,67,Caucasian,0,0,0,0,F,No
Male,29,African-American,0,0,1,2,M,No
Female,53,African-American,0,0,0,3,F,No
Male,23,Caucasian,0,0,0,1,F,No
Male,49,African-American,0,0,0,0,F,No
Female,44,Caucasian,0,0,0,0,M,No
Female,55,Hispanic,0,0,0,0,F,No
Male,26,African-American,1,0,0,10,F,Yes
Male,51,Caucasian,0,0,0,2,F,Yes
Male,46,African-American,0,0,0,0,M,No
Male,30,Caucasian,0,0,0,1,F,Yes
Female,48,African-American,0,0,0,0,F,Yes
Male,77,African-American,0,0,0,1,M,Yes
Male,21,African-American,0,2,2,2,F,Yes
Male,46,Caucasian,0,0,0,11,F,Yes
Male,54,African-American,0,0,0,4,F,Yes
Male,54,Caucasian,0,0,0,3,F,No
Male,26,African-American,0,0,0,15,F,No
Male,23,African-American,0,1,1,8,F,Yes
Male,27,Hispanic,0,0,0,1,F,No
Male,39,Caucasian,0,0,0,2,F,No
Male,35,Hispanic,0,0,0,13,F,No
Male,29,African-American,0,0,0,1,M,Yes
Male,30,African-American,1,0,0,9,M,Yes
Male,41,African-American,0,0,0,6,F,No
Male,32,African-American,0,0,0,1,M,No
Male,48,African-American,0,0,0,12,M,No
Male,39,Caucasian,0,0,0,2,F,No
Male,52,African-American,0,0,0,0,M,Yes
Male,31,African-American,0,1,0,3,F,Yes
Male,22,Caucasian,0,0,3,1,F,Yes
Male,56,African-American,0,0,0,4,M,Yes
Female,46,Caucasian,0,0,0,0,M,No
Female,52,Caucasian,0,0,0,23,F,Yes
Male,29,African-American,0,0,0,7,F,Yes
Female,22,African-American,0,0,0,0,F,No
Male,32,Hispanic,0,0,0,1,F,No
Male,39,African-American,0,0,0,8,F,No
Male,35,African-American,0,0,0,9,F,No
Male,26,African-American,0,0,0,1,M,No
Male,27,African-American,0,0,0,1,F,No
Male,27,African-American,0,0,0,5,F,Yes
Female,34,Caucasian,0,0,0,10,F,Yes
Male,47,African-American,0,0,0,21,F,Yes
Male,27,African-American,0,0,0,2,M,No
Male,27,Hispanic,0,0,0,6,F,No
Female,32,African-American,0,0,0,0,M,Yes
Male,28,Hispanic,0,0,0,8,M,Yes
Male,25,African-American,0,0,1,5,F,Yes
Male,22,Caucasian,0,0,1,2,M,Yes
Male,43,Caucasian,0,0,0,4,M,No
Male,52,African-American,0,0,0,7,F,Yes
Male,21,African-American,0,0,0,2,F,Yes
Male,28,African-American,0,1,0,11,F,Yes
Male,21,African-American,0,0,0,1,F,Yes
Male,26,Hispanic,0,0,0,0,F,No
Male,23,Caucasian,0,1,0,4,M,Yes
Male,39,Hispanic,0,0,0,3,M,No
Male,31,African-American,0,0,0,1,M,No
Male,34,Caucasian,0,0,0,1,M,No
Male,32,African-American,0,0,0,0,M,No
Female,50,Caucasian,0,0,0,0,M,Yes
Male,27,African-American,0,0,0,1,M,No
Female,26,African-American,0,1,0,4,F,No
Male,27,African-American,1,0,0,4,F,Yes
Male,29,Caucasian,0,0,0,0,F,Yes
Male,30,Caucasian,0,0,0,11,M,Yes
Male,58,African-American,0,0,0,0,M,No
Male,27,African-American,2,0,0,14,F,Yes
Male,28,African-American,0,0,0,5,F,Yes
Male,24,African-American,0,5,1,15,F,Yes
Male,45,African-American,0,0,0,1,F,Yes
Male,50,Caucasian,0,0,0,0,M,No
Female,30,African-American,0,0,0,15,F,Yes
Male,25,Hispanic,0,0,0,1,F,Yes
Male,46,Hispanic,0,0,0,0,F,No
Male,43,Caucasian,0,0,0,0,F,Yes
Male,24,Caucasian,0,0,0,0,F,Yes
Male,34,African-American,0,0,0,10,F,No
Male,56,Hispanic,0,0,0,2,F,No
Male,26,Caucasian,0,0,0,2,F,No
Male,31,Caucasian,0,0,0,0,F,No
Male,23,African-American,0,0,3,1,F,Yes
Male,39,African-American,0,0,0,0,F,No
Male,50,African-American,0,0,0,4,F,Yes
Female,22,African-American,0,0,0,0,M,No
Female,25,African-American,0,0,0,0,M,No
Female,21,African-American,0,1,0,2,F,No
Male,20,Caucasian,0,0,0,1,F,No
Male,54,African-American,0,0,0,12,M,Yes
Female,27,African-American,0,0,0,2,F,Yes
Male,45,Caucasian,0,0,0,5,F,Yes
Male,34,African-American,3,1,0,13,F,Yes
Female,55,Caucasian,0,0,0,0,F,No
Male,24,African-American,0,0,0,0,M,No
Male,20,African-American,0,0,1,0,F,Yes
Male,37,African-American,0,0,0,5,M,Yes
Female,34,Caucasian,0,0,0,1,M,No
Female,41,African-American,0,0,0,2,F,Yes
Male,21,African-American,0,0,0,1,F,Yes
Male,22,African-American,0,0,0,3,F,Yes
Male,24,African-American,0,0,0,0,F,No
Male,42,Caucasian,0,0,0,8,F,No
Female,23,African-American,0,0,0,0,M,Yes
Female,40,African-American,0,0,0,1,F,No
Male,19,African-American,3,0,0,2,F,Yes
Male,20,Caucasian,0,0,0,0,M,No
Female,44,Caucasian,0,0,0,0,F,Yes
Male,20,African-American,0,0,0,0,M,No
Male,27,African-American,0,0,0,5,M,No
Male,20,Caucasian,0,0,0,0,M,Yes
Male,20,African-American,0,0,0,0,F,No
Male,28,Caucasian,0,0,0,1,F,Yes
Male,29,African-American,0,0,0,9,F,Yes
Male,21,African-American,0,0,0,0,F,Yes
Male,45,African-American,0,0,0,4,M,Yes
Female,24,African-American,0,0,0,2,F,Yes
Male,60,African-American,0,0,0,15,F,Yes
Male,43,African-American,1,0,0,8,F,Yes
Male,21,Other,0,0,0,0,F,Yes
Female,24,African-American,0,0,0,0,F,No
Male,23,African-American,0,1,0,3,F,Yes
Male,27,Caucasian,0,0,0,0,F,No
Male,24,Caucasian,0,0,0,0,F,No
Male,31,African-American,0,1,0,6,M,Yes
Male,22,African-American,0,0,0,0,F,Yes
Female,46,African-American,0,0,0,4,F,No
Male,53,African-American,0,0,0,3,M,No
Male,54,Caucasian,0,0,0,0,F,No
Female,37,Caucasian,0,0,0,5,F,Yes
Female,35,African-American,0,0,0,7,F,Yes
Female,53,African-American,0,0,0,0,F,No
Male,26,African-American,0,0,0,9,M,Yes
Male,48,African-American,0,0,0,7,M,Yes
Male,63,African-American,0,0,0,22,M,Yes
Female,56,African-American,0,0,0,2,M,Yes
Male,25,African-American,0,0,0,6,F,Yes
Female,49,Caucasian,0,0,0,0,F,No
Male,34,Caucasian,0,0,0,0,M,Yes
Male,21,African-American,0,0,0,0,M,Yes
Male,23,Caucasian,0,0,0,0,F,Yes
Male,57,Caucasian,0,0,0,0,F,No
Male,29,Caucasian,0,1,0,8,F,Yes
Female,34,Other,0,0,0,0,F,No
Male,25,Caucasian,0,0,0,5,F,Yes
Female,42,African-American,0,0,0,1,F,No
Male,51,African-American,0,0,0,1,F,No
Male,26,African-American,0,0,0,7,F,No
Male,31,Other,0,1,0,5,M,No
Male,34,African-American,0,1,0,9,F,No
Male,53,African-American,0,0,0,13,M,No
Female,43,African-American,0,0,0,6,F,No
Male,34,African-American,0,0,0,0,F,No
Female,27,Caucasian,0,0,0,2,F,Yes
Male,51,African-American,0,0,0,0,M,No
Male,26,Caucasian,0,0,0,1,M,No
Male,47,African-American,0,0,0,5,F,No
Male,22,Caucasian,0,0,1,0,F,No
Female,36,Caucasian,0,0,0,0,F,No
Female,36,Hispanic,0,0,0,1,M,No
Male,41,Caucasian,0,0,0,4,F,Yes
Male,37,African-American,0,0,0,2,M,No
Male,21,African-American,0,0,0,2,F,No
Male,25,African-American,0,3,1,6,M,No
Male,27,Hispanic,0,0,0,1,F,Yes
Female,31,Hispanic,0,0,0,2,F,Yes
Male,24,African-American,0,0,1,7,M,Yes
Male,33,Caucasian,0,0,0,0,M,No
Male,46,Caucasian,0,0,0,5,F,No
Female,44,Caucasian,0,0,0,3,F,Yes
Male,46,Caucasian,0,0,0,0,F,Yes
Female,28,African-American,0,0,0,1,F,No
Male,28,African-American,1,0,0,5,F,Yes
Male,66,African-American,0,0,0,5,F,Yes
Male,20,Caucasian,0,0,0,0,M,No
Male,27,African-American,0,0,0,2,F,No
Female,24,Other,0,0,0,0,F,No
Male,25,African-American,0,0,0,3,F,Yes
Male,31,Caucasian,0,0,0,8,M,No
Female,39,African-American,0,0,0,1,F,No
Female,41,African-American,0,0,0,7,F,Yes
Male,26,African-American,0,0,0,0,F,No
Male,25,African-American,0,0,0,2,M,Yes
Male,35,African-American,0,0,0,5,F,No
Male,55,Hispanic,0,0,0,0,M,No
Male,22,African-American,0,0,0,2,F,Yes
Female,29,Other,0,0,0,2,M,Yes
Male,25,African-American,0,0,0,7,F,Yes
Male,50,Caucasian,0,0,0,18,M,Yes
Female,27,Caucasian,0,0,0,2,M,No
Male,50,Hispanic,0,0,0,5,F,Yes
Female,20,Caucasian,0,0,0,0,M,Yes
Male,56,Caucasian,0,0,0,5,M,No
Male,25,African-American,0,0,0,5,F,Yes
Female,48,African-American,0,0,0,1,F,No
Male,21,African-American,0,0,0,1,F,No
Male,31,Caucasian,0,0,0,2,M,Yes
Male,35,Caucasian,0,0,0,0,M,No
Male,25,Hispanic,0,0,0,6,M,Yes
Male,34,African-American,0,0,0,2,F,Yes
Male,32,African-American,0,0,0,0,F,No
Male,33,Hispanic,0,0,0,1,M,No
Female,31,African-American,0,0,0,1,F,Yes
Male,29,African-American,0,0,0,6,F,Yes
Male,25,African-American,0,0,0,2,F,No
Male,26,African-American,0,0,0,13,M,No
Female,44,Hispanic,0,0,0,0,M,No
Male,31,African-American,0,0,0,11,M,Yes
Male,28,African-American,0,0,0,3,M,Yes
Female,47,Hispanic,0,0,0,1,F,No
Female,27,African-American,0,1,0,10,F,Yes
Male,24,African-American,0,0,2,0,F,Yes
Male,49,Caucasian,0,0,0,0,F,No
Female,40,Caucasian,0,0,0,0,F,No
Male,22,African-American,0,0,0,4,M,No
Male,28,African-American,0,0,0,5,F,Yes
Female,51,Caucasian,0,0,0,1,F,No
Male,24,African-American,0,0,0,2,F,Yes
Male,49,Caucasian,0,0,0,1,M,No
Male,33,Caucasian,0,0,0,0,M,Yes
Male,34,African-American,0,0,0,6,F,Yes
Male,30,African-American,0,0,1,8,M,Yes
Male,44,Caucasian,0,0,0,0,F,Yes
Male,41,African-American,0,0,3,12,F,Yes
Male,46,Caucasian,0,0,0,0,F,No
Male,57,African-American,0,0,0,2,M,No
Female,44,Caucasian,0,0,0,1,M,No
Male,32,African-American,0,0,0,0,F,No
Male,36,African-American,0,0,0,1,M,No
Male,30,African-American,0,0,0,1,M,No
Male,28,African-American,0,0,0,0,M,No
Male,31,Caucasian,0,0,0,3,M,Yes
Male,29,African-American,1,0,0,8,F,Yes
Male,21,African-American,0,0,0,1,M,No
Male,23,African-American,1,0,0,5,F,Yes
Male,27,Other,0,0,0,0,M,No
Male,25,Caucasian,0,0,0,4,F,No
Female,49,African-American,0,0,0,25,F,Yes
Male,35,Other,0,0,0,2,F,No
Male,35,Hispanic,0,0,0,0,F,Yes
Female,25,African-American,0,0,0,1,M,Yes
Male,32,Hispanic,1,0,0,2,M,Yes
Male,35,African-American,0,0,0,9,F,No
Male,33,Caucasian,0,0,0,4,M,No
Male,38,Caucasian,0,0,0,8,F,No
Male,32,African-American,0,0,0,0,M,No
Female,23,African-American,0,0,0,0,M,No
Male,67,African-American,0,0,0,3,F,No
Male,23,African-American,1,1,2,4,F,No
Female,26,African-American,0,0,0,0,M,No
Male,31,African-American,0,0,0,9,F,Yes
Male,22,African-American,0,0,0,0,M,Yes
Female,20,Caucasian,0,0,0,0,F,Yes
Male,24,African-American,0,0,0,1,F,No
Male,37,African-American,0,0,0,0,M,No
Male,29,African-American,0,0,0,0,F,No
Male,34,Other,0,0,0,0,F,No
Male,29,African-American,0,0,1,9,F,Yes
